vert,edge,prob
100,5,0.1326480281254303
100,43,0.0870044528986399
100,25,0.5541569206082838
100,2,0.2351054880597977
100,7,0.018208491471991883
100,13,0.03250414491802045
100,45,0.5276473135654421
100,3,0.035386458813519206
100,2,0.024119630852720064
100,2,0.3280228267316342
100,68,0.004227347919664615
100,8,0.028300149153776877
100,14,0.13243456920810326
100,7,0.048909737012328924
100,14,0.004237516079014458
100,5,0.3408678195277324
100,5,0.6749579888892085
100,1,0.437443559510426
100,33,0.009519217492129028
100,18,0.0014309092941496848
100,83,0.7344416720097364
100,17,0.15061109469491374
100,55,0.4899574895358869
100,3,0.19681443505454177
100,3,0.06975390485789057
100,8,0.18029614925118886
100,20,0.02706599918574859
100,2,0.468634256388633
100,3,0.20608941613114817
100,63,0.37662597717058865
100,17,0.34128377950535227
100,122,0.9392978240111868
100,4,0.07084171619324842
100,12,0.21041211470859378
100,2,0.16230006666368757
100,1,0.8489747159119169
100,11,0.09515071787525464
100,62,0.2920271294754204
100,4,0.4280142133123249
100,23,0.08314590396223365
100,21,0.24985438098902413
100,18,0.002773743589926103
100,80,0.4790903668564639
100,72,0.30266208666763883
100,5,0.05628033024312018
100,14,0.19954293239746412
100,36,0.16462560339944
100,37,0.29348429107898133
100,29,0.6216024400952513
100,34,0.10127549663714797
100,35,0.35689142185163036
100,5,0.4239234919708267
100,15,0.11233408732525874
100,10,0.07775240058085864
100,86,0.2225828362917588
100,2,0.06268992371076698
100,96,0.4534150069205044
100,7,0.06965046085874149
100,34,0.25672307456138954
100,116,0.9436111047339618
100,4,0.5167534085187289
100,2,0.0007344798001542863
100,15,0.14799066321541554
100,60,0.5507504283243452
100,70,0.2361185775922412
100,2,0.1955315130951194
100,26,0.09282609783301043
100,70,0.3338550371060083
100,21,0.010418628866779245
100,64,0.3567618619258267
100,51,0.00805414155918005
100,51,0.7066429477928635
100,6,0.09245040944338967
100,8,0.029529201289726692
100,2,0.5021645273607441
100,2,0.10300153517594579
100,2,0.14568948289338735
100,35,0.014944037588105363
100,64,0.301871818734498
100,51,0.01446988628499668
100,123,0.6106303865375032
100,21,0.04096482657318823
100,3,0.1978146494481855
100,5,0.07180334693537394
100,57,0.332086738496847
100,4,0.30854675148621546
100,17,0.24401679840725377
100,9,0.3145074184892185
100,5,0.003534637849963329
100,37,0.1611502271716886
100,4,0.004485535986786249
100,18,0.22835588946598973
100,59,0.228872056812773
100,36,0.16021635508312848
100,1,0.07201693998601089
100,3,0.200155764217831
100,25,0.03614200828196368
100,3,0.0025680858207128843
100,93,0.7743249708387399
100,63,0.15176795265741938
100,1,0.1682507266031611
100,64,0.7311580904991781
100,29,0.06369074187319079
100,110,0.9571093896342191
100,3,0.3245298671869188
100,87,0.7655589916794819
100,3,0.037884290383723096
100,2,0.7083520940419628
100,3,0.016721905872193132
100,3,0.06382591339663968
100,2,0.41665594222041547
100,2,0.33397240883348367
100,22,0.03588342658180821
100,51,0.006999492608408597
100,27,0.012277104242525039
100,3,0.06195306422642899
100,2,0.7048407791307603
100,58,0.18166031440068742
100,80,0.7429491929012502
100,92,0.04055266857021711
100,28,0.278152174148407
100,84,0.6378901236662973
100,58,0.7094829585526478
100,16,0.19560475445667047
100,5,0.019221799097848047
100,2,0.03855909411900704
100,9,0.4468382144288261
100,97,0.7547990325279468
100,78,0.19640386618842376
100,70,0.4795835938045192
100,4,0.2756314967307417
100,105,0.6228099331221892
100,2,0.70319151831004
100,4,0.38214006547060897
100,100,0.11975469902168068
100,19,0.03962156679151774
100,10,0.45787431322822636
100,6,0.07501606270505867
100,26,0.013338467960595679
100,5,0.39417463702721434
100,5,0.020769841182094573
100,61,0.26488445560951634
100,42,0.34344976151005924
100,2,0.9779480910195658
100,89,0.8837888602000751
100,11,0.002876992131754519
100,69,0.023028063527072873
100,12,0.04508375912286344
100,1,0.7642398223474951
100,25,0.2332255191047785
100,86,0.7646946081472372
100,72,0.01864828149656328
100,11,0.16917710101873684
100,3,0.3824293134444263
100,7,0.6038772030421773
100,6,0.4907195098430006
100,2,0.3126869878035826
100,8,0.07428651845945922
100,1,0.38473228020423156
100,27,0.4546246856000862
100,3,0.06064421781783513
100,27,0.012289026354964094
100,64,0.4387722377733734
100,7,0.019579318959844327
100,14,0.10637262804171255
100,78,0.027123164254336585
100,3,0.27961859980867043
100,24,0.0015652541594070035
100,89,0.9575031987211662
100,23,0.15500073793381497
100,93,0.8222861279558383
100,33,0.3648681054439087
100,10,0.06033351424949018
100,5,0.5913941611379998
100,121,0.04544916502258245
100,73,0.15595500939115348
100,103,0.2437749836466705
100,40,0.0004446873596676282
100,27,0.6213321443674702
100,1,0.36511312291521114
100,3,0.04592851150924637
100,75,0.9527306050666944
100,5,0.43819341296447334
100,2,0.14381723790505974
100,10,0.017710253109340157
100,9,0.07149162066749848
100,2,0.3963861124020087
100,3,0.18482664454833442
100,1,0.6365598759709377
100,62,0.19766451604748858
100,65,0.06321434649896907
100,4,0.5110917421111442
100,8,0.001398547058311439
100,7,0.1650416210140857
100,5,0.22740160155926736
100,22,0.004655445881927123
100,2,0.005499510464761048
100,74,0.04343944575968528
100,89,0.9078549355695167
100,44,0.6934055111240867
100,89,0.9091498341082668
100,76,0.028175941799425508
100,32,0.4393268674444757
100,6,0.1050562008055469
100,2,0.5988542514385068
100,113,0.3129054578795397
100,3,0.08951131533625145
100,107,0.6243019612595413
100,115,0.28873561421332916
100,11,0.3182427680159504
100,4,0.7824546045351992
100,1,0.7146384727560454
100,2,0.009714956551346243
100,14,0.06156650319614798
100,1,0.7183601325099745
100,8,0.017407532394319802
100,3,0.19349203073315768
100,6,0.018677201207871752
100,108,0.021465241730774687
100,4,0.12443135521812754
100,83,0.765753947523302
100,17,0.0029989006738101454
100,2,0.08347152183630624
100,3,0.04343389560959787
100,3,0.016900682859841254
100,2,0.11406707452187059
100,6,0.6310286102368076
100,1,0.22138330970460052
100,5,0.9816166690020474
100,70,0.8624354488148219
100,70,0.9750346366443665
100,1,0.299238722343538
100,42,0.056206236160630585
100,23,0.007599800551641112
100,5,0.3387504229490592
100,4,0.03956049848684917
100,67,0.7233723076283745
100,74,0.7516248906901618
100,2,0.4313412050754142
100,42,0.9118780190720397
100,78,0.11634386150565179
100,18,0.008363351632554306
100,74,0.45517086599964585
100,6,0.0012291456526348776
100,19,0.41473697886069216
100,50,0.8630868093946823
100,141,0.14627287897963526
100,33,0.02186130487366955
100,22,0.05525954934071009
100,26,0.07359146638352965
100,6,0.6059797440104732
100,121,0.8312830205690053
100,10,0.33408440666999817
100,96,0.14351754699753871
100,79,0.8790823866300757
100,90,0.2306930049358803
100,85,0.31030215266636596
100,9,0.1565700474563172
100,2,0.03293627485672379
100,5,0.05255122323699024
100,5,0.006673384818114081
100,5,0.14042105664163695
100,2,0.6527057558197967
100,15,0.0026917969866179225
100,65,0.016839646548029163
100,22,0.13624236734406936
100,11,0.009484761814829268
100,2,0.027834224002780017
100,60,0.42964428454928394
100,2,0.15525778556647318
100,31,0.34998231072371133
100,11,0.6957948502740448
100,26,0.12220744658730875
100,93,0.5498755758056311
100,3,2.7793474197013168e-05
100,46,0.22815299636324549
100,3,0.13314488651879952
100,20,0.28883211404758136
100,2,0.45441352044360717
100,3,0.10787057248572185
100,10,0.07810040130062346
100,97,0.16063037725990326
100,16,0.1746552478267681
100,11,0.2754956848658817
100,90,0.7096177046867563
100,14,0.03893396923814085
100,62,0.2723387109114024
100,25,0.23300729857327052
100,16,0.2282572304238999
100,6,0.389973743209832
100,74,0.8449486582493795
100,3,0.42132727134629844
100,34,0.15684700348438563
100,106,0.19215732592075374
100,8,0.0039019469584631317
100,35,0.20475724582934018
100,90,0.8686513988078417
100,8,0.026443559731142208
100,55,0.31297372936418266
100,2,0.6159977348776146
100,107,0.4242683223877838
100,85,0.6863018518237416
100,4,0.10052067701963929
100,6,0.20055737535007934
100,68,0.10062763892931958
100,6,0.34811157954231287
100,85,0.1689492549073791
100,22,0.0009149797175308505
100,66,0.6548898549201609
100,80,0.8783732363287596
100,3,0.0014020944404282698
100,2,0.26204216264791347
100,9,0.01782556516446665
100,20,0.17363810889275078
100,57,0.08958800405037048
100,61,0.17997431362502014
100,9,0.3746401757918407
100,71,0.23297603303796588
100,26,0.25798125906911995
100,2,0.20019701193843698
100,67,0.15823311103687177
100,8,0.02087388964694037
100,50,0.23433201340886134
100,41,0.004138757500776746
100,3,0.14997272966784914
100,23,0.14603825381374524
100,28,0.1844797109428985
100,6,0.36628677327042647
100,3,0.1929826829200404
100,12,0.04205495417955285
100,2,0.07735820815744487
100,11,0.056759183145477676
100,17,0.05531063739798847
100,24,0.013783706951351227
100,10,0.17655863317391307
100,2,0.8219568741948272
100,26,0.03158401937391808
100,24,0.07417118418440627
100,22,0.004806392783498703
100,1,0.8897756385199271
100,3,0.12921974630416277
100,67,0.4947326893914462
100,29,0.26738927975742255
100,61,0.20494022516929333
100,82,0.6531446465022422
100,17,0.3258208465769379
100,11,0.7042528937297267
100,3,0.010092901478408911
100,2,0.09433137413391701
100,72,0.05570582416849179
100,7,0.1642962709858503
100,3,0.16982354136004418
100,1,0.5968654371202646
100,17,0.17616508326221025
100,67,0.4074371292828082
100,12,0.0005046821956832259
100,6,0.4176184929221096
100,110,0.34325623391006443
100,65,0.8348121020297319
100,42,0.2112971339084636
100,3,0.019415142832521326
100,65,0.28264550476817174
100,1,0.8574065675251281
100,10,0.015650909923613066
100,23,0.004085658096391387
100,103,0.7611946218638205
100,5,0.1262676868093463
100,15,0.16591963640940566
100,32,0.025200728631167624
100,11,0.32307174121702587
100,3,0.21930728640146468
100,57,0.0016597266706238623
100,6,0.08208734413908436
100,88,0.9925280046153873
100,2,0.2792718135890624
100,18,0.6614419964156611
100,89,0.8178658394409202
100,76,0.39371000503347486
100,2,0.02559438229549238
100,7,0.00029235130616989125
100,2,0.02351078229492054
100,106,0.9724839541870656
100,2,0.0439151207242412
100,6,0.28964413318930604
100,5,0.06844490109852452
100,82,0.9841296132687964
100,2,0.032454358794303695
100,19,0.20565428782228368
100,2,0.16093963659963895
100,7,0.014092942194586677
100,32,0.34962406185692607
100,126,0.6469849720443013
100,5,0.03287192418342677
100,2,0.7206539696851089
100,5,0.5159608495489693
100,59,0.7318258397670196
100,101,0.2130532799336995
100,2,0.10701115041392495
100,12,0.7641320659337698
100,36,0.0012836145063318538
100,23,0.44475679802126855
100,2,0.06283774249848095
100,21,0.20882675006369067
100,82,0.08152385788550753
100,8,0.4682455187540808
100,9,0.006057607617016902
100,40,0.5285635734369989
100,36,0.5173995526734471
100,2,0.40841020194640876
100,15,0.24239925571678644
100,37,0.16003922580264418
100,8,0.012079383161451185
100,2,0.039211614080814416
100,6,0.03697868560358564
100,56,0.005834353303587947
100,10,0.10398487612928331
100,17,0.006886645080773635
100,76,0.3470397665324664
100,53,0.08462362188676043
100,38,0.7171984976828369
100,94,0.6217571100627018
100,3,0.03802963866682918
100,3,0.046823632098220935
100,4,0.5400386254292892
100,2,0.03984717709352292
100,2,0.05482387136356659
100,2,0.052358782645239854
100,1,0.1524425271679939
100,66,0.08256873206662041
100,2,0.0829969172045324
100,4,0.6289435346242005
100,19,0.003774068984731871
100,83,0.7523357718581734
100,34,0.37226381974532274
100,3,0.08890660791802651
100,4,0.04645942313161244
100,2,0.06767443504312931
100,9,0.7968030855904776
100,7,0.6984594785181989
100,3,0.14069299499512433
100,6,0.15247051178918958
100,5,0.09470551999603238
100,72,0.6812020642797373
100,4,0.16068431207270795
100,24,0.008907732914872013
100,3,0.31512323027332056
100,15,0.008457122196664835
100,130,0.8829827133047045
100,2,0.07923635809449436
100,4,0.0012239490669563313
100,2,0.6983345623205164
100,13,0.009481509881189454
100,30,0.000862744754396183
100,2,0.6002902633325276
100,2,0.07256166838500966
100,6,0.033827948479314696
100,2,0.11428653361263219
100,3,0.03855258032506481
100,44,0.04731701151264367
100,47,0.002854844169217441
100,27,0.7222460723394826
100,9,0.07632449311704859
100,5,0.04446752238706064
100,7,0.05457711484071648
100,12,0.3966140472392361
100,31,0.11463686789958727
100,3,0.5287521725323472
100,5,0.09897985383315078
100,38,0.4785187423805779
100,34,0.0001237071714964566
100,27,0.01905031580240235
100,112,0.7571272443661294
100,62,0.8386441432840231
100,8,0.5488495963290981
100,5,0.012705386875960678
100,7,0.055537897229317235
100,106,0.625827753772829
100,3,0.26486164338299245
100,56,0.644057737592355
100,6,0.05808968276528326
100,2,0.09701022751123534
100,6,0.37204873128255067
100,3,0.056978639670861475
100,64,0.2605513657046693
100,1,0.6153216880449939
100,2,0.08308827786324502
100,100,0.9816191297910749
100,14,0.6919207161461549
100,14,0.2374168746186578
100,97,0.11414324480933713
100,3,0.07130759665106501
100,87,0.45386516593656645
100,120,0.8562382536295243
100,23,0.17275906971513555
100,30,0.09645408557756263
100,1,0.5583428689855547
100,29,0.19471435693274874
100,19,0.07438268461310182
100,20,0.8736284702894223
100,2,0.4612148283465136
100,82,0.5569678967832855
100,3,0.06790079686495942
100,66,0.2355257309290124
100,2,0.024940935136827158
100,16,0.007301388625643557
100,69,0.24545276081737333
100,29,0.14479898538488534
100,127,0.39047567379682446
100,6,0.03165037973680884
100,109,0.8126250051205064
100,11,0.1610877605160641
100,12,0.38660848222331823
100,20,0.0012622448183887691
100,12,0.3620537462498279
100,1,0.425654981023588
100,34,0.14357383857109418
100,56,0.01457831913068608
100,2,0.09657825848773993
100,6,0.023793344590647414
100,22,0.06685555228527762
100,3,0.0005456169983498738
100,19,0.01110110185752633
100,82,0.9161818970894179
100,3,0.7435797322873539
100,14,0.38854609760597014
100,4,0.011236669609620331
100,5,0.14840170332760927
100,2,0.44761214646759295
100,6,0.0019318686841631738
100,5,0.029105200207164117
100,90,0.540215249393035
100,2,0.3854253027629728
100,7,0.12808619901241514
100,55,0.7247380642891056
100,2,0.07052247770621622
100,116,0.9167613152868122
100,81,0.4547934640421263
100,27,0.32286000566654893
100,18,0.2665441674100102
100,11,0.29748301606015015
100,123,0.825634141894014
100,17,0.0014158863579376568
100,99,0.15322408185861258
100,129,0.6932630715186536
100,4,0.018663927674986924
100,3,0.06958282087679413
100,3,0.3663467857561902
100,49,0.5416416626425248
100,5,0.009100563204193057
100,51,0.12452174434865015
100,22,0.6844372315294882
100,1,0.9036206450446873
100,2,0.21007281764324115
100,5,0.030404185678528428
100,19,0.11997341574824272
100,101,0.7134326145191199
100,4,0.8324784534799274
100,3,0.16600687869738628
100,85,0.32098493650340976
100,76,0.3816326905144961
100,6,0.006711788449975997
100,1,0.7368668615012123
100,23,0.4007226232871208
100,52,0.028514866029797914
100,6,0.30276275079490933
100,7,0.8004171687177953
100,11,0.05397928344005842
100,9,0.0689271196750747
100,102,0.5321997386829447
100,16,0.5574048530811627
100,24,0.12820556865299315
100,53,0.8091100027376202
100,1,0.19453361917638334
100,8,0.40238981604936397
100,81,0.27693605501499463
100,8,0.2783697800352869
100,6,0.37867666585631243
100,15,0.11953822738780495
100,18,0.2501549983107696
100,31,0.1228095724477728
100,13,0.2201552519941703
100,21,0.03269998119956086
100,6,0.10562164884066605
100,96,0.8609713965071627
100,18,0.723343448342791
100,2,0.34509407845549156
100,8,0.05300496111114095
100,57,0.09094278052394922
100,42,0.23181288582828086
100,14,0.09826555383253788
100,2,0.29849020664092185
100,10,0.27363202949237575
100,21,0.038176471773993415
100,66,0.8577176678576354
100,81,0.1234353882775725
100,80,0.8565874149499644
100,12,0.08923848576234972
100,2,0.2958662345987664
100,2,0.04253676083179103
100,58,0.8256328803525528
100,94,0.7813597478793479
100,3,0.003265881593510267
100,8,0.05548214591415679
100,176,0.9987865091355497
100,41,0.3316300632179955
100,74,0.5226861686102828
100,5,0.1552030114059353
100,25,0.0008922896380739731
100,4,0.012529920500630176
100,36,0.24483151548745163
100,14,0.00731750506166573
100,4,0.0014731758889795499
100,68,0.025641491825725504
100,23,0.6768892638320059
100,2,0.38264911992491346
100,6,0.006218069258838943
100,11,0.03881322678229637
100,45,0.007257956807442012
100,84,0.016154492183323543
100,7,0.2391603037122323
100,8,0.88349724669935
100,3,0.04433954354803138
100,26,0.10558476536587602
100,57,0.32938175393300906
100,46,0.2788659869223855
100,4,0.4575697300479923
100,43,0.4804981926043035
100,32,0.18509364142168871
100,59,0.15117544548259165
100,64,0.12054718044550217
100,1,0.2063916362887217
100,18,0.46990547974870844
100,2,0.3910516360654621
100,70,0.9317385487665201
100,81,0.8291955601885332
100,5,0.010961447145079406
100,2,0.05242125213720539
100,69,0.5822964457509239
100,2,0.45701543963112523
100,14,0.40717753248623956
100,20,0.03569703509672606
100,30,0.36928167813678037
100,117,0.5879172886293915
100,65,0.6024785652784002
100,2,0.07643357262816686
100,5,0.04806082757132024
100,11,0.04248889689612134
100,29,0.006872204394968717
100,6,0.2905902559290062
100,74,0.3890574095258015
100,10,0.08414294941339329
100,19,0.09082530218395324
100,1,0.8835115614441569
100,2,0.010641555333245845
100,25,0.08999934743735605
100,3,0.18626227116603822
100,79,0.9800337327742187
100,2,0.31536940171291694
100,45,0.9620889911303885
100,13,0.594979735688691
100,37,0.8158386657153032
100,55,0.13640929577851735
100,4,0.11685907075448321
100,93,0.894837697951737
100,6,0.16162630758032903
100,1,0.3545467473148366
100,5,0.09444658218808033
100,86,0.8980676804677723
100,3,0.001463335684192768
100,28,0.2762350116015384
100,32,0.7300170026867373
100,13,0.6253085048711047
100,134,0.18206374028837102
100,79,0.0006667042835672987
100,4,0.056605325900000336
100,1,0.9402992638587908
100,1,0.6670293082484379
100,87,0.4117747141159187
100,77,0.01319594524525658
100,3,0.01803387971945869
100,63,0.06950320874466898
100,3,0.36438527128683107
100,3,0.17340420606618245
100,6,0.5593537907835331
100,59,0.10307158338223943
100,3,0.03921687806566676
100,32,0.18591743309512299
100,11,0.028836150730872867
100,34,0.22756465752514243
100,37,0.037110196300515375
100,66,0.5188340670027936
100,12,0.31117421095220354
100,60,0.7609150943266004
100,2,0.2658748641565426
100,17,0.16922179796581993
100,79,0.8861156968868302
100,3,0.18364164048079867
100,2,0.5135611577390147
100,5,0.042964482245733016
100,60,0.06842788402796962
100,3,0.0010766970846570745
100,14,0.47972976161562864
100,2,0.22318757762774555
100,51,0.02272501853467712
100,28,0.5074907417005203
100,9,0.12547748952522841
100,67,0.9542768723357363
100,19,0.09984238062302986
100,21,0.16312557222249646
100,5,0.6435425718761258
100,54,0.01635981402183906
100,5,0.0002965196826009153
100,2,0.34444466276326247
100,40,0.4099454272163654
100,22,0.0001752775178592847
100,35,0.5240764488356902
100,2,0.8594798993229325
100,2,0.20780277524792856
100,2,0.3174056715320286
100,72,0.7434233860013073
100,38,0.26723257413053236
100,23,0.3254173692532475
100,30,0.035341230509886024
100,88,0.8641523609146282
100,10,0.05768763763154705
100,62,0.6913297137798036
100,5,0.4116712586703596
100,2,0.09118609972082992
100,34,0.03317700858434891
100,89,0.8755775559557158
100,2,0.14516985768048452
100,99,0.9204527347898623
100,21,0.4449863000551586
100,1,0.8358943389965187
100,6,0.00966468254371955
100,2,0.06441212217885095
100,36,0.03209702964809269
100,3,0.06582977546578939
100,85,0.4696041437293085
100,2,0.7560833139660987
100,61,0.9924157895122447
100,2,0.41947787540771664
100,101,0.76358635006378
100,1,0.21561540507698973
100,39,0.4681749514165371
100,1,0.06702506075015635
100,3,0.0016115062015865655
100,45,0.06023435433956292
100,37,0.00017927080273894003
100,3,0.15613877944953392
100,2,0.6500362538573675
100,2,0.1587661733307908
100,27,0.16973630103242832
100,26,0.0052259807786736445
100,9,0.09274964300105815
100,2,0.2001613068781254
100,7,0.12592214803847812
100,1,0.5407216150987774
100,32,0.4483601422471898
100,16,0.0005347293549871068
100,1,0.4640420603312553
100,3,0.5690496290220932
100,3,0.08576845389142063
100,10,0.0738894661139865
100,2,0.48107646280714356
100,101,0.006628522245609281
100,2,0.07261346230046017
100,30,0.1981844365579567
100,16,0.15765026976306062
100,80,0.945591859306326
100,1,0.5383959487897797
100,117,0.955336823674898
100,4,0.07314986698237846
100,27,6.507346331507957e-05
100,88,0.1196850907450765
100,46,0.09635214652956448
100,26,0.0089221194073007
100,54,0.6768499017514562
100,5,0.000370417192100958
100,12,0.10572813411665749
100,2,0.26378753396171606
100,56,0.15128459234174207
100,2,0.06262050208156911
100,13,0.010875802832662318
100,2,0.24332903859964294
100,4,0.01699621774016058
100,39,0.09677766521661513
100,4,0.16408939729162886
100,8,0.12211533959762311
100,15,0.11781678186265276
100,26,0.15752851591508266
100,49,0.1542949081705549
100,16,0.06007925667549818
100,4,0.1715394772418818
100,1,0.18768268941376398
100,82,0.1342439000802239
100,28,0.9371588245730588
100,79,0.9706299313949756
100,3,0.4848012606684253
100,4,0.2680882038283656
100,3,0.04351854440325642
100,82,0.4841300239001274
100,2,0.36310305884773664
100,15,0.1022734995173078
100,11,0.005097831130069119
100,4,0.051190917552746185
100,86,0.18846501484176326
100,21,0.03670778261865293
100,2,0.13156176508060247
100,72,0.18750571860611676
100,91,0.018302360910224413
100,18,0.16862587994261546
100,3,0.022815722123047055
100,12,0.042797135828066546
100,22,0.04598275286097886
100,15,0.09631362870357707
100,2,0.09812028786869453
100,24,0.14448017529419255
100,21,0.22869821390209732
100,86,0.0244810964982648
100,3,0.05494467579077045
100,3,0.14934846569778581
100,1,0.7184418818279574
100,75,0.396641294726076
100,36,0.08075342385558504
100,23,0.34728569519086694
100,53,0.14340219609256644
100,77,0.4556980984012957
100,17,0.0010637769753093496
100,4,0.02066192737576078
100,22,0.039424265971211514
100,13,0.17216805644749722
100,1,0.8403735927454598
100,7,0.1645873296722974
100,15,0.018281597675256278
100,55,0.15665352628460305
100,11,0.27000144895823786
100,81,0.7542352465869422
100,52,0.030893524502134895
100,16,0.22379291499046783
100,7,0.16464018335789876
100,82,0.7685999864744784
100,34,0.20424741526168277
100,7,0.01230669093513137
100,24,0.17774940275059692
100,63,0.8387530507718821
100,65,0.06205173622842952
100,2,0.6469215227028732
100,3,0.004581894192874358
100,23,0.07524412172289185
100,4,0.01075748658845932
100,2,0.9024610389087685
100,2,0.2622941150163105
100,66,0.7912711947835045
100,50,0.017240204838043116
100,2,0.8611129191631907
100,125,0.47039563071508206
100,57,0.04839062984275344
100,70,0.6817320740917929
100,9,0.04212157845091624
100,13,0.0024637463229438827
100,61,0.035953934872844706
100,2,0.616788536540316
100,11,0.4569186406172858
100,5,0.3837911936681161
100,3,0.04369989081263348
100,102,0.7713478122842734
100,9,0.006462753598648563
100,94,0.11821530779219014
100,7,0.8127303151501964
100,2,0.5245433785479678
100,2,0.13617351765057784
100,2,0.014813649737717038
100,1,0.04243685788778062
100,4,0.043592449835372804
100,32,0.0837844767780741
100,85,0.7602549006616486
100,91,0.5789320489093321
100,34,0.216622927876866
100,2,0.3209245267915437
100,8,0.6390104809553838
100,3,0.13098625024089272
100,84,0.6635039029951445
100,22,0.0008585683840863778
100,75,0.5301459539766203
100,74,0.11321094338393389
100,17,0.1284759171621631
100,3,0.7417475158931175
100,2,0.26472425854806525
100,5,0.008665009450148142
100,3,0.0009572305799264713
100,4,0.04274689009810184
100,64,0.003254152677144906
100,13,0.021745120353199976
100,49,0.6474878377804897
100,2,0.33159520803159226
100,8,5.1910595967874507e-05
100,63,0.7529230326639638
100,22,0.042248073201515135
100,1,0.35654273908674106
100,51,0.34900438393461797
100,44,0.0045167843832265575
100,9,0.5365820918573326
100,17,0.31736993802964086
100,58,0.15123749723974445
100,47,0.5328826739272258
100,5,0.17094109182380846
100,111,0.6241624479387259
100,3,0.005924195547484468
100,32,0.25979987953573014
100,14,0.4284016123068404
100,1,0.26012780386192036
100,25,0.5709089172787999
100,3,0.2391990459469291
100,13,0.08185226085038422
100,45,0.01061034298258523
100,26,0.46624042159166046
100,23,0.07580564160051217
100,1,0.18522087192419945
100,9,0.03277140483380658
100,6,0.0006657304311610268
100,6,0.0014701338580436207
100,6,0.3926959046251809
100,3,0.0167235521145479
100,37,0.7756944749611564
100,21,0.08038975163682838
100,26,0.012965559144908267
100,2,0.3017412421631275
100,3,0.507888597928713
100,5,0.6826497893946782
100,2,0.457814244452039
100,5,0.07591641999928145
100,2,0.47618316131908456
100,101,0.2778172251065947
100,15,0.009204375044108093
100,2,0.3769837639862923
100,104,0.41987413923855244
100,28,0.8804056382933991
100,2,0.07827498841436964
100,54,0.20236085241006974
100,4,0.14451074417340504
100,36,0.34694089284212903
100,104,0.14597571501775075
100,23,0.4449048170334766
100,18,0.01699356475673175
100,69,0.08110993923231713
100,100,0.7635574223226722
100,70,0.6363043086337583
100,74,0.6146206696858034
100,6,0.5128886226532927
100,55,0.0401283514369104
100,69,0.5495322540795584
100,83,0.3641109452140485
100,9,0.28403526309097216
100,3,0.18456122258761498
100,3,0.1240995887633971
100,25,0.03280958041816884
100,12,0.11482128628205723
100,9,0.007691345792264714
100,55,0.8662202288543512
100,6,0.14443420417790087
100,2,0.456834550226892
100,38,0.09620664899272102
100,22,0.3865023611257651
100,13,0.1946899953055461
100,6,0.003520399647380934
100,126,0.4361672627137828
100,45,0.06589259534713376
100,93,0.6892437543743454
100,95,0.5868114957976064
100,23,0.28890543412933756
100,3,0.06109430957813777
100,41,0.12164378695504352
100,19,0.1666850916764515
100,6,0.14301247720476873
100,83,0.20433380897107423
100,2,0.2214937286355494
100,2,0.04853985751666512
100,6,0.2240013314033371
100,28,0.3156664570710699
100,79,0.08670268854284235
100,1,0.8314743331615945
100,38,0.7259356765288079
100,16,0.005756521563780037
100,53,0.468102384906236
100,2,0.5447139849109632
100,2,0.13153951025047617
100,51,0.9115353391216062
100,2,0.5556786458791215
100,19,0.057808807870497025
100,3,0.4941403620973921
100,31,0.04972617924854861
100,76,0.029473782381452263
100,13,0.347649373198887
100,53,0.611721703818552
100,72,0.24418276611426193
100,20,0.0023286058680930255
100,103,0.7437360155817732
100,1,0.11966139842915713
100,88,0.03176916301199029
100,6,0.021334759984400375
100,13,0.28153896554754076
100,64,0.13533534794391833
100,63,0.10558870351655947
100,1,0.6361390041931534
100,13,0.14941750740806747
100,3,0.025073989562249155
100,79,0.716150646658239
100,2,0.007737919192506881
100,20,0.285803428405936
100,116,0.9397145093213796
100,54,0.10775465419027086
100,6,0.10071740486688141
100,69,0.9327696738802873
100,22,0.10829471524982259
100,75,0.5699404923473856
100,37,0.7124619537221333
100,10,0.028301022057873104
100,2,0.36854576329492483
100,24,0.0018741425265197398
100,13,0.09766711139379336
100,2,0.4274963045595581
100,30,0.3365541015875143
100,18,0.00494901240584078
100,14,0.0420537863504189
100,69,0.13991444551274967
100,90,0.40992333264821
100,9,0.3741513525845257
100,21,0.12665657109087247
100,2,0.04117867341148951
100,14,0.12285496041626476
100,4,0.01734409899739353
100,4,0.1903906662267718
100,4,0.020697535496193242
100,5,0.08497980617856116
100,10,0.09194397949131505
100,3,0.007870508898236372
100,2,0.10855801673673848
100,12,0.09286833639104075
100,15,0.21507671964502006
100,8,0.9066377098447722
100,6,0.06112471206568282
100,56,0.426538014160716
100,2,0.12135398909406636
100,60,0.3687689198124898
100,2,0.19806749092227682
100,65,0.025211516236416043
100,16,0.5799886234960838
100,4,0.4027221355035131
100,5,0.003300183636111287
100,2,0.597072380752607
100,34,0.8280790929111453
100,95,0.7703634164523234
100,27,0.06070246320787975
100,1,0.45167996400625887
100,2,0.11889636014882399
100,112,0.18227533750585678
100,2,0.054207804121041536
100,88,0.9349556321704383
100,5,0.041895049020009734
100,27,0.19510674716400855
100,8,0.09281342303372775
100,116,0.8134106997078818
100,5,0.013816070084780918
100,38,0.3024220564535125
100,58,0.5640465675496763
100,38,0.17070605393176586
100,10,0.33410797170377515
100,9,0.44045017603804104
100,21,0.0936849252521409
100,2,0.373279407152981
100,66,0.23081975188083903
100,2,0.6947206963376716
100,20,0.6933674678946193
100,29,0.12084674281339447
